gene,sample,group,log_expr
GENE_0338,6766,control,9.54636883536978
GENE_0338,6767,control,9.250430468508686
GENE_0338,6768,control,8.766780156686512
GENE_0338,6769,control,9.34746957591473
GENE_0338,6770,treatment,9.67629311074917
GENE_0338,6771,treatment,9.08533056870737
GENE_0338,6772,treatment,10.002128077163293
GENE_0338,6773,treatment,9.478992606533765
GENE_0338,6774,treatment,9.127815047147102
GENE_0338,6775,treatment,9.149542236832515
GENE_0338,6776,treatment,9.086705065704908
GENE_0338,6777,treatment,8.32304331269547
GENE_0338,6778,treatment,8.961684937077983
GENE_0338,6779,treatment,9.132877211710358
GENE_0339,6780,control,7.686420214767748
GENE_0339,6781,control,7.512416974175476
GENE_0339,6782,control,7.926228394584488
GENE_0339,6783,control,7.865409664066318
GENE_0339,6784,control,7.592632162651828
GENE_0339,6785,control,6.748730764264066
GENE_0339,6786,control,8.48559536075481
GENE_0339,6787,control,7.422657805266037
GENE_0339,6788,control,7.456210304947843
GENE_0339,6789,control,7.312311387695503
GENE_0339,6790,treatment,7.23207144364412
GENE_0339,6791,treatment,8.349929780880453
GENE_0339,6792,treatment,8.26302223069251
GENE_0339,6793,treatment,7.7451142264478845
GENE_0339,6794,treatment,7.441572769543266
GENE_0339,6795,treatment,7.84121274623773
GENE_0339,6796,treatment,7.5412861944533205
GENE_0339,6797,treatment,7.396075249402461
GENE_0339,6798,treatment,7.686656111308647
GENE_0339,6799,treatment,7.258061093660171
GENE_0340,6800,control,8.415038625896019
GENE_0340,6801,control,8.634331928495978
GENE_0340,6802,control,7.962191790192534
GENE_0340,6803,control,8.693292110886217
GENE_0340,6804,control,7.804245795681342
GENE_0340,6805,control,7.9878054584124385
GENE_0340,6806,control,8.01180833427396
GENE_0340,6807,control,7.7130886419985965
GENE_0340,6808,control,8.861331372666234
GENE_0340,6809,control,7.769738254899731
GENE_0340,6810,treatment,7.91831313123045
GENE_0340,6811,treatment,8.993191357571773
GENE_0340,6812,treatment,7.988896630784612
GENE_0340,6813,treatment,8.199238639978166
GENE_0340,6814,treatment,7.746101166300025
GENE_0340,6815,treatment,8.760840280996597
GENE_0340,6816,treatment,8.768422051109205
GENE_0340,6817,treatment,8.709137364072015
GENE_0340,6818,treatment,8.59835852231079
GENE_0340,6819,treatment,8.343191127864833
GENE_0341,6820,control,6.922514881008107
GENE_0341,6821,control,8.080196039393337
GENE_0341,6822,control,7.791390349124043
GENE_0341,6823,control,6.989430674714185
GENE_0341,6824,control,7.392655472197142
GENE_0341,6825,control,7.205684698532661
GENE_0341,6826,control,6.750232111536256
GENE_0341,6827,control,7.468456256816135
GENE_0341,6828,control,7.142227034342861
GENE_0341,6829,control,6.846852833211791
GENE_0341,6830,treatment,6.55722509489645
GENE_0341,6831,treatment,6.510656074561299
GENE_0341,6832,treatment,7.166463629442367
GENE_0341,6833,treatment,7.323945765940715
GENE_0341,6834,treatment,6.8893325540851444
GENE_0341,6835,treatment,7.7286546848858935
GENE_0341,6836,treatment,7.33469740169379
GENE_0341,6837,treatment,7.688034920503676
GENE_0341,6838,treatment,7.270147065071179
GENE_0341,6839,treatment,6.93783330031051
GENE_0342,6840,control,7.442470103756259
GENE_0342,6841,control,8.433632271716492
GENE_0342,6842,control,7.621509021784113
GENE_0342,6843,control,8.641968974959733
GENE_0342,6844,control,7.950790424933284
GENE_0342,6845,control,8.721334519336791
GENE_0342,6846,control,7.519498331642763
GENE_0342,6847,control,7.764167749965485
GENE_0342,6848,control,8.34645530613305
GENE_0342,6849,control,8.780714486751052
GENE_0342,6850,treatment,9.053575984939544
GENE_0342,6851,treatment,8.159692475390816
GENE_0342,6852,treatment,9.147701182299052
GENE_0342,6853,treatment,7.977625582962349
GENE_0342,6854,treatment,8.741263277665972
GENE_0342,6855,treatment,7.618741537038718
GENE_0342,6856,treatment,8.368051364141126
GENE_0342,6857,treatment,6.8490099128952915
GENE_0342,6858,treatment,7.520066028957118
GENE_0342,6859,treatment,8.393613324310756
GENE_0343,6860,control,6.659895663293423
GENE_0343,6861,control,6.9236253438061715
GENE_0343,6862,control,6.149347271364318
GENE_0343,6863,control,5.892149251738562
GENE_0343,6864,control,6.1642707386392654
GENE_0343,6865,control,5.89387660180807
GENE_0343,6866,control,6.369405920450617
GENE_0343,6867,control,6.4812232210478165
GENE_0343,6868,control,6.256767809656127
GENE_0343,6869,control,7.345970959462123
GENE_0343,6870,treatment,6.0294012765315355
GENE_0343,6871,treatment,7.1903616259497936
GENE_0343,6872,treatment,5.852391797387709
GENE_0343,6873,treatment,6.465101040827223
GENE_0343,6874,treatment,7.07578135206081
GENE_0343,6875,treatment,7.0473198110986965
GENE_0343,6876,treatment,6.193931533624243
GENE_0343,6877,treatment,6.7303617233986115
GENE_0343,6878,treatment,6.656721873374696
GENE_0343,6879,treatment,6.1281068291333645
GENE_0344,6880,control,9.763510619206494
GENE_0344,6881,control,8.998575290362135
GENE_0344,6882,control,9.050635933066557
GENE_0344,6883,control,9.108825162588078
GENE_0344,6884,control,7.935602790532362
GENE_0344,6885,control,8.992263494841147
GENE_0344,6886,control,8.179922158416499
GENE_0344,6887,control,8.414702107193898
GENE_0344,6888,control,9.928207904231366
GENE_0344,6889,control,8.599846039265344
GENE_0344,6890,treatment,8.332044167215864
GENE_0344,6891,treatment,9.373060342973455
GENE_0344,6892,treatment,8.21791757301438
GENE_0344,6893,treatment,8.493059395273367
GENE_0344,6894,treatment,9.426118616970081
GENE_0344,6895,treatment,8.762662085497066
GENE_0344,6896,treatment,7.880261549758098
GENE_0344,6897,treatment,9.03833421245513
GENE_0344,6898,treatment,8.521083689452109
GENE_0344,6899,treatment,9.586058242169324
GENE_0345,6900,control,7.850749948388299
GENE_0345,6901,control,8.249209580640182
GENE_0345,6902,control,6.804556889742676
GENE_0345,6903,control,7.166308501422034
GENE_0345,6904,control,7.486319563618487
GENE_0345,6905,control,6.801035498934244
GENE_0345,6906,control,7.421237883528346
GENE_0345,6907,control,7.148869504710744
GENE_0345,6908,control,7.1377884984626885
GENE_0345,6909,control,7.299491778828501
GENE_0345,6910,treatment,7.3117712564072495
GENE_0345,6911,treatment,7.362710085830861
GENE_0345,6912,treatment,6.943221172837808
GENE_0345,6913,treatment,6.9672312144466755
GENE_0345,6914,treatment,7.207352488985383
GENE_0345,6915,treatment,7.247958960159352
GENE_0345,6916,treatment,7.0312085258684
GENE_0345,6917,treatment,7.45074246598635
GENE_0345,6918,treatment,6.274456701067681
GENE_0345,6919,treatment,6.870819220439116
GENE_0346,6920,control,7.193223255689741
GENE_0346,6921,control,8.560145516701464
GENE_0346,6922,control,7.674460624255298
GENE_0346,6923,control,7.761309931580821
GENE_0346,6924,control,7.398309719175571
GENE_0346,6925,control,7.655408202351445
GENE_0346,6926,control,6.995697203190071
GENE_0346,6927,control,7.570687238704283
GENE_0346,6928,control,7.148731972828909
GENE_0346,6929,control,7.511514636940685
GENE_0346,6930,treatment,7.606132497090201
GENE_0346,6931,treatment,8.393684843912636
GENE_0346,6932,treatment,9.819246131039458
GENE_0346,6933,treatment,9.470805370565722
GENE_0346,6934,treatment,9.739558243309952
GENE_0346,6935,treatment,9.777333306875583
GENE_0346,6936,treatment,9.384229691847038
GENE_0346,6937,treatment,8.76500883159805
GENE_0346,6938,treatment,8.443598588110483
GENE_0346,6939,treatment,9.644796141553908
GENE_0347,6940,control,9.449194118274917
GENE_0347,6941,control,7.876677682458954
GENE_0347,6942,control,9.162574289394133
GENE_0347,6943,control,7.991246084382204
GENE_0347,6944,control,8.812308297757154
GENE_0347,6945,control,9.010662024742718
GENE_0347,6946,control,7.514859108765477
GENE_0347,6947,control,7.810732626204891
GENE_0347,6948,control,7.509342995130677
GENE_0347,6949,control,7.401012100722846
GENE_0347,6950,treatment,8.444368337053591
GENE_0347,6951,treatment,7.969335965627907
GENE_0347,6952,treatment,8.106283047019444
GENE_0347,6953,treatment,8.383413093500172
GENE_0347,6954,treatment,7.055918810721666
GENE_0347,6955,treatment,8.78520287144125
GENE_0347,6956,treatment,7.885479779427914
GENE_0347,6957,treatment,8.37030228769569
GENE_0347,6958,treatment,8.418873630840569
GENE_0347,6959,treatment,8.83141967768498
GENE_0348,6960,control,6.706170532186748
GENE_0348,6961,control,7.905591322059818
GENE_0348,6962,control,7.98455990664924
GENE_0348,6963,control,7.305327662133295
GENE_0348,6964,control,7.955290994598476
GENE_0348,6965,control,7.675610995560899
GENE_0348,6966,control,7.135656462554979
GENE_0348,6967,control,8.243487826915466
GENE_0348,6968,control,7.564122301666572
GENE_0348,6969,control,7.6506625665549715
GENE_0348,6970,treatment,7.6197527686524635
GENE_0348,6971,treatment,8.55368436326564
GENE_0348,6972,treatment,7.851667245684994
GENE_0348,6973,treatment,7.917676035960562
GENE_0348,6974,treatment,7.6318212497478415
GENE_0348,6975,treatment,8.128747886900557
GENE_0348,6976,treatment,8.61629606130823
GENE_0348,6977,treatment,8.230494584277938
GENE_0348,6978,treatment,8.25194796339453
GENE_0348,6979,treatment,8.20759774789675
GENE_0349,6980,control,5.861843470592078
GENE_0349,6981,control,6.230965761547084
GENE_0349,6982,control,5.94448360465533
GENE_0349,6983,control,5.758213464410805
GENE_0349,6984,control,5.314012170547788
GENE_0349,6985,control,5.603117760802826
GENE_0349,6986,control,6.202619771488174
GENE_0349,6987,control,6.305524326276218
GENE_0349,6988,control,5.907529251154788
GENE_0349,6989,control,6.387117695002378
GENE_0349,6990,treatment,6.1051003255269976
GENE_0349,6991,treatment,6.9435243010822205
GENE_0349,6992,treatment,6.254814657812943
GENE_0349,6993,treatment,6.726690812797547
GENE_0349,6994,treatment,6.455476397288685
GENE_0349,6995,treatment,5.572569756442373
GENE_0349,6996,treatment,6.293846831371158
GENE_0349,6997,treatment,5.664115573395828
GENE_0349,6998,treatment,6.284242367007297
GENE_0349,6999,treatment,5.933886878549725
GENE_0350,7000,control,7.720060754575359
GENE_0350,7001,control,8.46644164408546
GENE_0350,7002,control,8.773184210591527
GENE_0350,7003,control,8.957533203301717
GENE_0350,7004,control,8.038063373345448
GENE_0350,7005,control,8.468118674895717
GENE_0350,7006,control,8.559636475283135
GENE_0350,7007,control,9.309275093930292
GENE_0350,7008,control,7.643624106769194
GENE_0350,7009,control,7.957249240392693
GENE_0350,7010,treatment,10.000810011186614
GENE_0350,7011,treatment,8.308152134005983
GENE_0350,7012,treatment,7.418309044734968
GENE_0350,7013,treatment,8.137953061340278
GENE_0350,7014,treatment,6.935475368376371
GENE_0350,7015,treatment,8.590862032032653
GENE_0350,7016,treatment,8.90373725833479
GENE_0350,7017,treatment,7.956941333288956
GENE_0350,7018,treatment,8.19945748294344
GENE_0350,7019,treatment,8.966365425634672
GENE_0351,7020,control,5.172877275474966
GENE_0351,7021,control,5.774278092241114
GENE_0351,7022,control,5.485957281577966
GENE_0351,7023,control,5.738114648574243
GENE_0351,7024,control,5.204678766511129
GENE_0351,7025,control,6.017613859441545
GENE_0351,7026,control,5.817663245335722
GENE_0351,7027,control,6.201796214012884
GENE_0351,7028,control,6.009961167448877
GENE_0351,7029,control,6.013420982057529
GENE_0351,7030,treatment,6.4542723971931535
GENE_0351,7031,treatment,7.5206667955893955
GENE_0351,7032,treatment,7.067764921192272
GENE_0351,7033,treatment,7.158112372977426
GENE_0351,7034,treatment,7.826286849199661
GENE_0351,7035,treatment,6.854051886100423
GENE_0351,7036,treatment,7.992892822837166
GENE_0351,7037,treatment,8.044202856839917
GENE_0351,7038,treatment,7.66377288273512
GENE_0351,7039,treatment,6.710399996262634
GENE_0352,7040,control,5.96980730809065
GENE_0352,7041,control,5.437709888979776
GENE_0352,7042,control,4.966589496295878
GENE_0352,7043,control,6.0219073943132635
GENE_0352,7044,control,4.902590720764887
GENE_0352,7045,control,5.143162713220664
GENE_0352,7046,control,5.665137805622029
GENE_0352,7047,control,4.7639665478595
GENE_0352,7048,control,5.316233604963795
GENE_0352,7049,control,5.975473556400031
GENE_0352,7050,treatment,5.492559014239304
GENE_0352,7051,treatment,6.062532590500707
GENE_0352,7052,treatment,5.999929402150982
GENE_0352,7053,treatment,5.380704189179573
GENE_0352,7054,treatment,4.091240348251119
GENE_0352,7055,treatment,4.768273342879263
GENE_0352,7056,treatment,5.796281867059152
GENE_0352,7057,treatment,4.523809824090774
GENE_0352,7058,treatment,5.19676718152486
GENE_0352,7059,treatment,5.562612442776651
GENE_0353,7060,control,9.447224001863885
GENE_0353,7061,control,9.409566594918092
GENE_0353,7062,control,9.734639663341287
GENE_0353,7063,control,9.956486968309369
GENE_0353,7064,control,9.678649079845961
GENE_0353,7065,control,10.340582426801008
GENE_0353,7066,control,9.323955726748153
GENE_0353,7067,control,9.829573348272287
GENE_0353,7068,control,10.008351825549674
GENE_0353,7069,control,9.54335678946559
GENE_0353,7070,treatment,10.225325300021794
GENE_0353,7071,treatment,9.845412032597105
GENE_0353,7072,treatment,10.197349977147564
GENE_0353,7073,treatment,9.87024209434067
GENE_0353,7074,treatment,9.970507349231788
GENE_0353,7075,treatment,9.415669368646668
GENE_0353,7076,treatment,9.41656039705864
GENE_0353,7077,treatment,10.43690289887464
GENE_0353,7078,treatment,10.113015579399995
GENE_0353,7079,treatment,9.200853993491492
GENE_0354,7080,control,6.911459280141314
GENE_0354,7081,control,7.90136901955112
GENE_0354,7082,control,8.745601331726746
GENE_0354,7083,control,8.148206035794662
GENE_0354,7084,control,8.281888077902115
GENE_0354,7085,control,6.558026423999682
GENE_0354,7086,control,8.001296619610915
GENE_0354,7087,control,8.403085832690765
GENE_0354,7088,control,8.472945541054886
GENE_0354,7089,control,8.7463317508197
GENE_0354,7090,treatment,8.101394346110412
GENE_0354,7091,treatment,8.125925412642516
GENE_0354,7092,treatment,7.484371523410374
GENE_0354,7093,treatment,8.10454926304054
GENE_0354,7094,treatment,7.52316982526701
GENE_0354,7095,treatment,7.200707543692819
GENE_0354,7096,treatment,7.62018745602498
GENE_0354,7097,treatment,9.046812808877982
GENE_0354,7098,treatment,8.068227448753497
GENE_0354,7099,treatment,8.33796865924865
GENE_0355,7100,control,6.399001437863789
GENE_0355,7101,control,7.898666717273671
GENE_0355,7102,control,6.189095521641758
GENE_0355,7103,control,7.07866852632692
GENE_0355,7104,control,7.353766314094798
GENE_0355,7105,control,7.510573802448753
GENE_0355,7106,control,6.984246216071454
GENE_0355,7107,control,6.372925682882096
GENE_0355,7108,control,6.943203187777842
GENE_0355,7109,control,6.971987605371518
GENE_0355,7110,treatment,6.958603076227038
GENE_0355,7111,treatment,7.917336723176514
GENE_0355,7112,treatment,6.716322970585804
GENE_0355,7113,treatment,7.54934309950332
GENE_0355,7114,treatment,7.470867869032186
GENE_0355,7115,treatment,7.912054791171751
GENE_0355,7116,treatment,7.31058196910702
GENE_0355,7117,treatment,7.81892653052099
GENE_0355,7118,treatment,7.289083422610578
GENE_0355,7119,treatment,7.622720388183972
GENE_0356,7120,control,4.745417753343202
GENE_0356,7121,control,6.404121464764531
GENE_0356,7122,control,6.433621414624888
GENE_0356,7123,control,6.457996978536847
GENE_0356,7124,control,5.907757812188238
GENE_0356,7125,control,7.015817934019017
GENE_0356,7126,control,5.94353789664795
GENE_0356,7127,control,6.427954156123115
GENE_0356,7128,control,6.523520619055555
GENE_0356,7129,control,7.141777783165322
GENE_0356,7130,treatment,6.022104404418903
GENE_0356,7131,treatment,5.837214596877278
GENE_0356,7132,treatment,5.3724907338748835
GENE_0356,7133,treatment,7.050272548967672
GENE_0356,7134,treatment,6.428246694180008
GENE_0356,7135,treatment,6.445654303545178
GENE_0356,7136,treatment,7.910658028031468
GENE_0356,7137,treatment,6.3752453029557765
GENE_0356,7138,treatment,5.480193922498294
GENE_0356,7139,treatment,6.0887237290571745
GENE_0357,7140,control,6.6125334923610914
GENE_0357,7141,control,6.608836827866582
GENE_0357,7142,control,6.507397694294738
GENE_0357,7143,control,6.063955731436147
GENE_0357,7144,control,7.706137007901379
GENE_0357,7145,control,6.994627533822732
GENE_0357,7146,control,6.706251490296485
GENE_0357,7147,control,7.246961915615275
GENE_0357,7148,control,7.089348110548781
GENE_0357,7149,control,6.981891012389742
GENE_0357,7150,treatment,7.207010049403371
GENE_0357,7151,treatment,6.903925218448877
GENE_0357,7152,treatment,7.198882910726991
GENE_0357,7153,treatment,7.2444728748643925
GENE_0357,7154,treatment,6.919756413649657
GENE_0357,7155,treatment,6.709044137958752
GENE_0357,7156,treatment,7.671979900181266
GENE_0357,7157,treatment,6.567415262506227
GENE_0357,7158,treatment,7.045483589616656
GENE_0357,7159,treatment,7.057910735288102
GENE_0358,7160,control,6.824228265362316
GENE_0358,7161,control,7.073911965805219
GENE_0358,7162,control,6.997811308037052
GENE_0358,7163,control,6.466558768382261
GENE_0358,7164,control,6.9102082818980355
GENE_0358,7165,control,7.414953218832646
GENE_0358,7166,control,7.964799548565367
GENE_0358,7167,control,7.573445811629135
GENE_0358,7168,control,5.838786603180006
GENE_0358,7169,control,7.621247620400167
GENE_0358,7170,treatment,8.311547095040993
GENE_0358,7171,treatment,8.867724618361907
GENE_0358,7172,treatment,8.610756184717792
GENE_0358,7173,treatment,8.512552382935882
GENE_0358,7174,treatment,8.56230092690446
